URL,Publisher,Source
http://ijppas.com/index.php,"International Journal of Printing, Packaging & Allied Sciences",Beall's List
http://arees.org/journal/about-journal,International Journal of Psycho-Educational Sciences,Beall's List
http://ijpbrjournal.com,International Journal of Psychology and Behavioral Research,Beall's List
http://ijpes.com,International Journal of Psychology and Educational Studies,Beall's List
http://ijpab.com,International Journal of Pure & Applied Bioscience,Beall's List
http://ijpaz.com/index.php/ijpaz,International Journal of Pure and Applied Zoology,Beall's List
http://granthaalayah.com/index.html,International Journal of Research GRANTHAALAYAH,Beall's List
http://ijramr.com,International Journal of Recent Advances in Multidisciplinary Research,Beall's List
http://ijrdet.com/index.php,International Journal of Recent Development in Engineering and Technology,Beall's List
http://ijrerd.com,International Journal of Recent Engineering Research and Development,Beall's List
http://ijrras.com,International Journal of Recent Research and Applied Studies,Beall's List
http://ijrrset.com,"International Journal of Recent Research in Science, Engineering and Technology",Beall's List
http://recentscientific.com,International Journal of Recent Scientific Research,Beall's List
http://ijrsms.com,International Journal of Recent Surgical and Medical Sciences,Beall's List
http://ijrte.org,International Journal of Recent Technology and Engineering,Beall's List
http://ijrter.com,International Journal of Recent Trends in Engineering & Research,Beall's List
http://ijrsg.com,International Journal of Remote Sensing and Geoscience,Beall's List
http://ijrer.org/ijrer/index.php/ijrer/index,International Journal of Renewable Energy Research,Beall's List
http://journalijrcd.com,International Journal of Research and Current Development,Beall's List
http://ijrdpl.com,International Journal of Research and Development in Pharmacy & Life Sciences,Beall's List
http://journal.rtmonline.in,International Journal of Research and Development in Technology & Management Sciences Kailash,Beall's List
http://ijre.org,International Journal of Research and Engineering,Beall's List
http://ijrice.com,International Journal of Research and Innovation in Computer Engineering,Beall's List
http://ijrsp.org,International Journal of Research and Science Publication,Beall's List
http://ijrcs.in,International Journal of Research Culture Society,Beall's List
http://forefrontcorpo.wix.com/ijord,International Journal of Research Development,Beall's List
http://engineeringresearchjournal.com,International Journal of Research in Advanced Engineering and Technology,Beall's List
http://ijraet.com,International Journal of Research In Advanced Engineering Technologies,Beall's List
http://ijrame.com,International Journal of Research in Aeronautical and Mechanical Engineering,Beall's List
http://ijras.org,International Journal of Research in Agricultural Sciences,Beall's List
http://ijraf.org,International Journal of Research in Agriculture and Forestry,Beall's List
http://ijrap.net,International Journal of Research in Ayurveda and Pharmacy IJRAP,Beall's List
http://ijrbsm.org,International Journal of Research in Business Studies and Management,Beall's List
http://ijrcct.org/index.php/ojs,International Journal of Research in Computer and Communication Technology,Beall's List
http://ijrcee.org/index.php/ijrcee,International Journal of Research in Computer Engineering & Electronics,Beall's List
http://ijorcs.org,International Journal of Research in Computer Science,Beall's List
http://opusinfo.in/ijrct/index.php/ijrct/information/readers,International Journal of Research in Computer Technology,Beall's List
http://ijres.net,International Journal of Research in Education and Science,Beall's List
http://ijress.com,International Journal of Research in Education and Social Science,Beall's List
http://ijrect.com,International Journal of Research in Electronics & Communication Technology,Beall's List
http://ijreat.org,International Journal of Research in Engineering and Advanced Technology,Beall's List
http://ijres.org/index.html,International Journal of Research in Engineering and Science,Beall's List
http://mgijournal.com,nternational Journal of Research in Engineering and Science,Beall's List
http://ijret.org,International Journal of Research in Engineering and Technology,Beall's List
http://ijrhss.org,International Journal of Research in Humanities and Social Sciences,Beall's List
http://ijrls.in,International Journal of Research in Library Science,Beall's List
http://ijrmbs.com,International Journal of Research in Management & Business Studies,Beall's List
http://ijrmet.com,International Journal of Research in Mechanical Engineering and Technology,Beall's List
http://ijrmas.org,International Journal of Research in Medical & Applied Sciences,Beall's List
http://edas.info/web/ijrmds/index.html,International Journal of Research in Medical and Dental Sciences,Beall's List
http://ijrpb.org,International Journal of Research in Pharmacy and Biosciences,Beall's List
http://ijrpsonline.com/index.php,International Journal of Research in Pharmacy and Science,Beall's List
http://ijrise.org/home,International Journal of Research in Science & Engineering,Beall's List
http://ijrst.com/index.php,International Journal of Research in Science & Technology,Beall's List
http://ijrws.org/index.php/ijrws,International Journal of Research in Wireless Systems,Beall's List
http://ijrm.humanjournals.com,International Journal of Research Methodology,Beall's List
http://ijrpet.org,International Journal of Research Publications in Engineering and Technology,Beall's List
http://ijrsm.com,International Journal of Research Science and Management,Beall's List
http://ijrass.com,International Journal of Review in Applied and Social Sciences,Beall's List
http://pharmascope.org/ijrls,International Journal of Review in Life Sciences,Beall's List
http://ijrls.com,International Journal of Review in Life Sciences [hijacked version],Beall's List
http://ijric.org/index.php,International Journal of Reviews in Computing,Beall's List
http://ijrsr.com,"International Journal of Reviews, Surveys and Research",Beall's List
http://sanskritjournal.com,International Journal of Sanskrit Research,Beall's List
http://ijsat.com,International Journal of Science and Advanced Technology,Beall's List
http://ijsdr.org/index.php,International Journal of Science & Engineering Development Research,Beall's List
http://ijsea.com/index,International Journal of Science and Engineering Applications,Beall's List
http://ijsei.com,International Journal of Science and Engineering Investigations,Beall's List
http://theijst.com,The International Journal of Science & Technoledge,Beall's List
http://ijsr.net,International Journal of Science and Research,Beall's List
http://ijsrm.humanjournals.com,International Journal of Science and Research Methodology,Beall's List
http://ejournalofsciences.org,International Journal of Science and Technology,Beall's List
http://journalofsciences-technology.org,International Journal of Science & Technology,Beall's List
http://ijsch.com/journaluk/publisher-69,International Journal of Science Commerce and Humanities,Beall's List
http://iscsjournal.com/anasayfa.aspx,International Journal of Science Culture and Sport,Beall's List
http://ijseat.com/index.php/ijseat,International Journal of Science Engineering and Advance Technology,Beall's List
http://ijsetr.org,"International Journal of Science, Engineering and Technology Research",Beall's List
http://ijset.net,International Journal of Science Environment and Technology,Beall's List
http://ijsidonline.info,International Journal of Science Innovations and Discoveries,Beall's List
http://ijste.org,International Journal of Science Technology and Engineering,Beall's List
http://ijstm.com,International Journal Of Science Technology & Management,Beall's List
http://ijsciences.com,International Journal of Sciences,Beall's List
http://ijsar.in,International Journal of Sciences and Applied Research,Beall's List
http://ijstr.org,International Journal of Scientific & Technology Research,Beall's List
http://ijser.org,International Journal of Scientific and Engineering Research,Beall's List
http://journalijsr.com,International Journal of Scientific and Research,Beall's List
http://ijsrp.org,International Journal of Scientific and Research Publications,Beall's List
http://ijsta.com,International Journal of Scientific and Technical Advancements,Beall's List
http://ijseas.com,International Journal of Scientific Engineering and Applied Science,Beall's List
http://ijset.com/ijset,International Journal of Scientific Engineering and Technology,Beall's List
http://ijsetr.com,International Journal of Scientific Engineering and Technology Research,Beall's List
http://ijspr.com/index.php,International Journal of Scientific Progress & Research,Beall's List
http://ijscr.com/index.html,International Journal of Scientific Research,Beall's List
http://worldwidejournals.com/ijsr,International Journal of Scientific Research,Beall's List
http://ijsrms.com/home/index.html,International Journal of Scientific Research & Management Studies,Beall's List
http://ijsra.com,International Journal of Scientific Research and Application,Beall's List
http://ijsae.in,International Journal Of Scientific Research And Education,Beall's List
http://ijsret.com,International Journal of Scientific Research and Engineering Trends,Beall's List
http://ijsrit.com,International Journal of Scientific Research and Innovative Technology,Beall's List
http://ijsrm.in,International Journal of Scientific Research and Management,Beall's List
http://ijsre.com,International Journal of Scientific Research in Education,Beall's List
http://ijsrise.com/index.php/ijsrise,International Journal of Scientific Research in Information Systems and Engineering,Beall's List
http://ijss-sn.com,International Journal of Scientific Study,Beall's List
http://international%20journal%20of%20signal%20processing%20systems%20%28ijsps%29,International Journal of Signal Processing Systems,Beall's List
http://ijsas.webs.com/indexing,The International Journal of Social and Applied Sciences,Beall's List
http://ijsser.org/index.php,International Journal of Social Science & Economic Research,Beall's List
http://ijssh.org,International Journal of Social Science and Humanity,Beall's List
http://tijoss.com/index.html,The International Journal of Social Sciences,Beall's List
http://ijsse.com,International Journal of Social Sciences and Education,Beall's List
http://ijsse.org,International Journal of Social Sciences and Entrepreneurship,Beall's List
http://jst.vlsiengineers.in/ojs1/index.php/jst,International Journal of Society and Technology,Beall's List
http://ijscl.net,"International Journal of Society, Culture & Language",Beall's List
http://ijsce.org,International Journal of Soft Computing and Engineering,Beall's List
http://ijssjournal.com,International Journal of Sport Studies,Beall's List
http://ontariointernational.org/publications.html,OIDA International Journal of Sustainable Development,Beall's List
http://ijter.com,International Journal of Teacher Educational Research,Beall's List
http://ijtra.com/index.php,International Journal of Technical Research and Applications,Beall's List
http://ijtri.org,International Journal of Technical Research and Innovation,Beall's List
http://ijtc.org/ijtc.html,International Journal of Technology and Computing,Beall's List
http://ijterm.org/index.php/ijterm/index,"International Journal of Technology, Education, and Resource Management",Beall's List
http://ijteee.org,International Journal of Technology Enhancements and Emerging Engineering Research,Beall's List
http://ijtmh.com,"International Journal of Technology, Management and Humanities",Beall's List
http://journal.npaa.in,International Journal of Therapeutic Applications,Beall's List
http://ijtpr.com,International Journal of Toxicological and Pharmacological Research,Beall's List
http://ijtrd.com,International Journal of Trend in Research and Development,Beall's List
http://ijtemt.org,International Journal of Trends in Economics Management and Technology,Beall's List
http://ijupbs.com/home.aspx,International Journal of Universal Pharmacy and Bio Sciences,Beall's List
http://ijvets.com,International Journal of Veterinary Science,Beall's List
http://ijwre.org/index.php,International Journal of Wind and Renewable Energy,Beall's List
http://wisdombasedcomputing.com/index.html,International Journal of Wisdom Based Computing,Beall's List
http://apjor.com/ijrp,International Journal of World Research,Beall's List
http://ijritcc.org,International Journal on Recent and Innovation Trends in Computing and Communication,Beall's List
http://ijrmee.org,International Journal on Recent Technologies in Mechanical and Electrical Engineering,Beall's List
http://ijlsm.org,International Journal on Recent Trends in Life Science and Mathematics,Beall's List
http://ijrpc.org,International Journal on Research Methodologies in Physics and Chemistry,Beall's List
http://ijohmn.com,International Journal Online of Humanities,Beall's List
http://ilcpa.pl,"International Letters of Chemistry, Physics and Astronomy",Beall's List
http://ilns.pl,International Letters of Natural Sciences,Beall's List
http://ilshs.pl,International Letters of Social and Humanistic Sciences,Beall's List
http://irjs.info/index.php/irjs,International Multidisciplinary Research Journal,Beall's List
http://imjhealth.org,International Multispeciality Journal of Health,Beall's List
http://iojpe.org/ojs/index.php/iojpe,International Online Journal of Primary Education,Beall's List
http://ipcbee.com,"International Proceedings of Chemical, Biological and Environmental Engineering",Beall's List
http://mtddergisi.com/eng,International Refereed Journal Of Architecture and Design,Beall's List
http://irjes.com,International Refereed Journal of Engineering and Science,Beall's List
http://irpms.com,International Research and Publications in Medical Sciences,Beall's List
http://irjef.net,International Research Journal of Advanced Engineering in Frontiers,Beall's List
http://irjabs.com/en,International Research Journal of Applied and Basic Sciences,Beall's List
http://irjaf.com,International Research Journal of Applied Finance,Beall's List
http://irjet.net,International Research Journal of Engineering and Technology,Beall's List
http://internationalresearchjournaloffinanceandeconomics.com,International Research Journal of Finance and Economics,Beall's List
http://irjmsjournal.com,International Research Journal of Management Sciences,Beall's List
http://irjmrs.com,International Research Journal of Multidisciplinary Science & Technology,Beall's List
http://irjpas.com,International Research Journal of Pharmaceutical and Applied Sciences,Beall's List
http://irjps.info/index.php/irjps/index,International Research Journal of Pharmaceutical Sciences,Beall's List
http://irjponline.com,International Research Journal of Pharmacy,Beall's List
http://irjse.com,International Research Journal of Sustainable Science & Engineering,Beall's List
http://iresearcher.org/index.html,International Researchers,Beall's List
http://irbas.academyirmbr.com/journalmain.php,International Review of Basic and Applied Sciences,Beall's List
http://irmbrjournal.com/index.php,International Review of Management and Business Research,Beall's List
http://irssh.com,International Review of Social Sciences and Humanities,Beall's List
http://isijournal.info/journals/index.php/isij,International Science and Investigation Journal,Beall's List
http://isi-journal.org,International Scientific Investigations,Beall's List
http://t-science.org,International Scientific Journal Theoretical & Applied Science,Beall's List
http://irj.science,International Scientific Research Journal,Beall's List
http://itsj.org,International Technical Sciences Journal,Beall's List
http://ijrtem.com,Invention Journal of Research Technology in Engineering & Management,Beall's List
http://iosrjen.org,IOSR Journal of Engineering,Beall's List
http://ijournalse.org/index.php/ijse,Italian Journal of Science & Engineering,Beall's List
http://jacotech.org,Journal of Advanced Computing and Communication Technologies,Beall's List
http://jmsjournals.in,Jai Maa Saraswati Gyandayini,Beall's List
http://jaepp.org,"Journal of Accounting, Ethics & Public Policy",Beall's List
http://jdeafrikana.com/home.html,Journal de Afrikana,Beall's List
http://rapsr.com,Journal der Pharmazie Forschung,Beall's List
http://journal4research.org/index.php,Journal for Research,Beall's List
http://jfcc.fr,Journal Francophone de Cas Clinique,Beall's List
http://jasstudies.com/anasayfa.aspx,The Journal of Academic Social Science Studies,Beall's List
http://joaat.com,Journal of Advanced Agricultural Technologies,Beall's List
http://jabe.in,"Journal of Advanced Studies in Agricultural, Biological and Environmental Sciences",Beall's List
http://bdvets.org/javar/index.html,Journal of Advanced Veterinary and Animal Research,Beall's List
http://djcivil.org,Journal of Advances in Civil Engineering,Beall's List
http://jait.us,Journal of Advances in Information Technology,Beall's List
http://aimjournal.org/index.php,Journal of Advances in Internal Medicine,Beall's List
http://jadbm.com,Journal of Advances in Science and Technology,Beall's List
http://jassh.in/index.php/jassh,Journal of Advances in Social Science and Humanities,Beall's List
http://jafes.eduved.org,"Journal of Agriculture, Forestry & Environmental Sciences",Beall's List
http://american-journals.com,Journal of American Academic Research,Beall's List
http://jaabc.com/journal.htm,"The Journal of American Academy of Business, Cambridge",Beall's List
http://jaabc.com/jabrc.html,"The Journal of American Business Review, Cambridge",Beall's List
http://jpands.org,Journal of American Physicians and Surgeons,Beall's List
http://jaccr.com,Journal of Anaesthesia and Critical Care Case Reports,Beall's List
http://researchanalytica.com/index.php,Journal of Analytical Research,Beall's List
http://m.elewa.org/japs,Journal of Animal and Plant Sciences,Beall's List
http://japsc.com,Journal of Animal and Poultry Sciences,Beall's List
http://joac.info,Journal of Applicable Chemistry,Beall's List
http://jabonline.in,Journal of Applied Biology & Biotechnology,Beall's List
http://aebjournal.org/index.php,Journal of Applied Economics and Business,Beall's List
http://jallr.com/index.php/jallr,Journal of Applied Linguistics and Language Research,Beall's List
http://iaajs.com/jal,Journal of Applied Linguistics,Beall's List
http://jami.org.ua,Journal of Applied Management and Investments,Beall's List
http://japharmacy.com/master/default.aspx,Journal of Applied Pharmacy,Beall's List
http://japsonline.com/index.php,Journal of Applied Pharmaceutical Science,Beall's List
http://theartsjournal.org/index.php/site,Journal of Arts and Humanities,Beall's List
http://joace.org,Journal of Automation and Control Engineering,Beall's List
http://jaims.in/index.php/jaims,Journal of Ayurveda and Integrated Medical Sciences,Beall's List
http://jahm.in,Journal of Ayurveda and Holistic Medicine,Beall's List
http://jbesci.org,Journal of Basic and Environmental Sciences,Beall's List
http://scopemed.org/?jid=57,Journal of Behavioral Health,Beall's List
http://joursa.com,Journal of Behavioral Sciences in Asia,Beall's List
http://jbino.com/index.htm,Journal of Bio Innovation,Beall's List
http://jbsoweb.com,Journal of Biological and Scientific Opinion,Beall's List
http://jbscim.com,Journal of Biological Sciences and Medicine,Beall's List
http://jbpr.in/index.php/jbpr,Journal of Biomedical and Pharmaceutical Research,Beall's List
http://jbstonline.com,Journal of Bioscience and Technology,Beall's List
http://journalofbiospectracal.com,Journal of Biospectracal,Beall's List
http://jbmae.scientificpapers.org,Journal of Business Management and Applied Economics,Beall's List
http://jbmes.com/index.html,Journal of Business Management and Economic Studies,Beall's List
http://jbsq.org,Journal of Business Studies Quarterly,Beall's List
http://jocpr.com,Journal of Chemical and Pharmaceutical Research,Beall's List
http://jchps.com,Journal of Chemical and Pharmaceutical Sciences,Beall's List
http://jcbsc.org/index.php,"Journal of Chemical, Biological and Physical Sciences",Beall's List
http://jocet.org,Journal of Clean Energy Technologies,Beall's List
http://jcam.com.tr/en/index.php,Journal of Clinical and Analytical Medicine,Beall's List
http://jctecs.com/index.php/com,"Journal of Communications Technology, Electronics and Computer Science",Beall's List
http://jcomputers.us,Journal of Computers,Beall's List
http://journalofcomputing.org,Journal of Computing,Beall's List
http://jctjournals.com,Journal of Computing Technologies,Beall's List
http://jcibr.webs.com,Journal of Contemporary Issues in Business Research,Beall's List
http://jmsciences.com/presentation/client/home.aspx,Journal of Contemporary Management Sciences,Beall's List
http://scopemed.org/?jid=63,Journal of Contemporary Medical Education,Beall's List
http://jclmm.com,Journal of Coastal Life Medicine,Beall's List
http://journalofcosmology.com,Journal of Cosmology,Beall's List
http://cpronline.in,Journal of Current Pharma Research,Beall's List
http://jcrs010.com,Journal of Current Research in Science,Beall's List
http://jctbda.ijkie.org/index.html,Journal of Current Trends in Big Data Analytics,Beall's List
http://jddt.in/index.php/jddt,Journal of Drug Discovery and Therapeutics,Beall's List
http://journals.ke-i.org/index.php/econ,Journal of Economics and Banking,Beall's List
http://eu-print.org/iqt.php,Journal of Economics and Engineering,Beall's List
http://ijepe.com/index.php/jepe,Journal of Economics and Political Economy,Beall's List
http://joebm.com,"Journal of Economics, Business and Management",Beall's List
http://jesoc.com,Journal of Education and Social Science,Beall's List
http://eu-print.org/teh.php,Journal of Education and Sociology,Beall's List
http://jeltal.com,Journal of ELT and Applied Linguistics,Beall's List
http://jee.ro/index.php,Journal of Electrical Engineering,Beall's List
http://djeee.org,Journal of Electrical Engineering and Science,Beall's List
http://cisjournal.org,Journal of Emerging Trends in Computing and Information Sciences,Beall's List
http://joell.in,Journal of English Language and Literature,Beall's List
http://djmaths.org,Journal of Engineering and Applied Mathematics,Beall's List
http://jeir.org,Journal of Engineering Innovation & Research,Beall's List
http://entomoljournal.com,Journal of Entomology and Zoology Studies,Beall's List
http://imedpharm.com/journals/index.php/jels/index,Journal of Environment and Life Sciences,Beall's List
http://jenvos.com,Journal of Environmental and Occupational Science,Beall's List
http://jeb.co.in,Journal of Environmental Biology,Beall's List
http://hydroweb.com/journal-hydrology.html,Journal of Environmental Hydrology,Beall's List
http://nanoient.org/journal-of-environmental-nanotechnology.php,Journal of Environmental Nanotechnology,Beall's List
http://jerad.org,Journal of Environmental Research and Development,Beall's List
http://jecet.org,"Journal of Environmental Science, Computer Science and Engineering & Technology",Beall's List
http://jebmh.com/index.php,Journal of Evidence Based Medicine and Healthcare,Beall's List
http://jerdv.com,Journal of Evolution of Research in Dermatology and Venerology,Beall's List
http://jerhp.com,Journal of Evolution of Research in Human Physiology,Beall's List
http://jermm.com/index.php,Journal of Evolution of Research in Medical Microbiology,Beall's List
http://jermp.com/index.php,Journal of Evolution of Research in Medical Pharmacology,Beall's List
http://jerpn.com,Journal of Evolution of Research in Paediatrics and Neonatology,Beall's List
http://djcse.in,Journal of Excellence in Computer Science and Engineering,Beall's List
http://jebas.org,Journal of Experimental Biology and Agricultural Sciences,Beall's List
http://jexpsciences.com,Journal of Experimental Sciences,Beall's List
http://jfedweb.org/jfedpage.html,Journal of Financial Education,Beall's List
http://world-food.net/products/scientific-journal-jfae,"Journal of Food, Agriculture and Environment",Beall's List
http://journal%20of%20fundamental%20and%20applied%20sciences,Journal of Fundamental and Applied Sciences,Beall's List
http://jgerc.com,Journal of Genetic and Environmental Resources Conservation,Beall's List
http://jgtte.com,Journal of Geotechnical and Transportation Engineering,Beall's List
http://mutagens.co.in,Journal of Global Biosciences,Beall's List
http://jgbm.org,Journal of Global Business Management,Beall's List
http://jgiass.com,Journal of Global Innovations in Agricultural and Social Sciences,Beall's List
http://jgrcs.info/index.php/jgrcs,Journal of Global Research in Computer Science,Beall's List
http://jheor.org,Journal of Health Economics and Outcomes Research,Beall's List
http://eu-print.org/tur.php,"Journal of Health, Sport and Tourism",Beall's List
http://herbmedpharmacol.com,Journal of HerbMed Pharmacology,Beall's List
http://hraljournal.com,Journal of Human Resource and Adult Learning,Beall's List
http://jrsdjournal.wix.com/humanities-cultural,Journal of Humanities and Cultural Studies R&D,Beall's List
http://jher.org,Journal of Hydrology and Environment Research,Beall's List
http://journal-imab-bg.org,Journal of IMAB,Beall's List
http://jiii.org,Journal of Industrial and Intelligent Information,Beall's List
http://splpjim.org,Journal of Information Management,Beall's List
http://jiapsonline.com,Journal of Innovations in Applied Pharmaceutical Science,Beall's List
http://jipbs.com,Journal of Innovations in Pharmaceuticals and Biological Sciences,Beall's List
http://jibresearch.com,Journal of Innovative Biology,Beall's List
http://jieonline.org,Journal of Innovative Engineering,Beall's List
http://jirasindia.com,Journal of Innovative Research and Solutions,Beall's List
http://scopemed.org/?jid=60,Journal of Interdisciplinary Histopathology,Beall's List
http://jiarm.com/home.html,Journal of International Academic Research for Multidisciplinary,Beall's List
http://jiasscience.com/anasayfa.aspx,Journal of International Anatolia Sport Science,Beall's List
http://jieas.com/index.html,Journal of International Environmental Application & Science,Beall's List
http://jimsjournal.org/index.html,Journal of International Management Studies,Beall's List
http://icommercecentral.com,Journal of Internet Banking and Commerce,Beall's List
http://scopemed.org/?jid=61,Journal of Investigational Biochemistry,Beall's List
http://scientificpapers.org,"Journal of Knowledge Management, Economics and Information Technology",Beall's List
http://eu-print.org/filo.php,Journal of Language and Literature,Beall's List
http://eu-print.org/etika.php,Journal of Law and Ethics,Beall's List
http://jmaterenvironsci.com,Journal of Materials and Environmental Science,Beall's List
http://tjmcs.com/index.php,Journal of Mathematics and Computer Science,Beall's List
http://eu-print.org/riy.php,Journal of Mathematics and Technology,Beall's List
http://jmmc.org,Journal of Media & Mass Communication,Beall's List
http://mediacritiques.net/index.php/jmc,Journal of Media Critiques,Beall's List
http://jmst.webs.com,Journal of Medical Science and Technology,Beall's List
http://scopemed.org/?jid=66,Journal of Molecular Pathophysiology,Beall's List
http://nanoinnovationjournal.com,Journal of Nano Innovation,Beall's List
http://journalofnaturalproducts.com,Journal of Natural Products,Beall's List
http://jnasci.org,Journal of Novel Applied Sciences,Beall's List
http://jmbm.in/index.php/jmbm,Journal of Medical Biomedical and Applied Sciences,Beall's List
http://jmpas.com/index.php,Journal of Medical Pharmaceutical and Allied Sciences,Beall's List
http://medicinearticle.com,The Journal of Medical Research,Beall's List
http://jmrp.info/index.php/jmrp,Journal of Medical Research and Practice,Beall's List
http://jmscr.igmpublication.org/home,Journal of Medical Science and Clinical Research,Beall's List
http://jomenas.org/home.html,Journal of Middle East and North Africa Sciences,Beall's List
http://jmeast.webs.com,Journal of Middle East Applied Science and Technology,Beall's List
http://jmaa.co.uk,Journal of Microbiology and Antimicrobial Agents,Beall's List
http://jmsh.eu,Journal of Modern Science & Heritage,Beall's List
http://jmstpapers.com/editorial_board,Journal of Modern Science And Technology,Beall's List
http://jomude.com/index.php/index/index,Journal of Multidisciplinary Developments,Beall's List
http://jmest.org,Journal of Multidisciplinary Engineering Science and Technology,Beall's List
http://jmess.org,Journal of Multidisciplinary Engineering Science Studies,Beall's List
http://jnsci.org,Journal of Nature and Science,Beall's List
http://jneurology.com/index.php,Journal of Neurology & Neuromedicine,Beall's List
http://jnsciences.org,Journal of New Sciences,Beall's List
http://emis.de/journals/tjnsa,Journal of Nonlinear Science and Applications,Beall's List
http://jpbscience.com,Journal of Pharmaceutical and Bioanalytical Science,Beall's List
http://jpabs.org,Journal of Pharmaceutical and Biological Sciences,Beall's List
http://jpbms.info,Journal of Pharmaceutical and Biomedical Sciences,Beall's List
http://jpsionline.com,Journal of Pharmaceutical and Scientific Innovation,Beall's List
http://jpcbs.info/home_page.html,"Journal of Pharmaceutical, Chemical and Biological Sciences",Beall's List
http://phytojournal.com,Journal of Pharmacognosy and Phytochemistry,Beall's List
http://jppcm.org,Journal of Pharmacy Practice and Community Medicine,Beall's List
http://jpronline.info/index.php/jpr/index,Journal of Pharmacy Research,Beall's List
http://joper.org,Journal of Physical Education Research,Beall's List
http://jstage.jst.go.jp/browse/jpts,Journal of Physical Therapy Science,Beall's List
http://dinz.info,Journal of Psychology and Theology,Beall's List
http://jpht.info/index.php/jpht,Journal of Postharvest Technology,Beall's List
http://japmnt.com,Journal of Process Management New Technologies International,Beall's List
http://rarediseasesjournal.com/index.php,Journal of Rare Diseases Research & Treatment,Beall's List
http://journalofreadingandliteracy.wordpress.com,Journal of Reading and Literacy,Beall's List
http://jrapm.com,Journal of Research in Anaesthesology and Pain Medicine,Beall's List
http://jresearchbiology.com,Journal of Research in Biology,Beall's List
http://jrctonline.com,Journal of Research in Computers and Technology,Beall's List
http://jrfmt.com,Journal of Research in Forensic Medicine and Toxicology,Beall's List
http://jegsl.com,Journal of Research in General Surgery and Laparoscopy,Beall's List
http://jrhae.com,Journal of Research in Human Anatomy and Embryology,Beall's List
http://jrogi.com,"Journal of Research in Obstetrics, Gynaecology and Infertility",Beall's List
http://jrpsm.com,Journal of Research in Preventive and Social Medicine,Beall's List
http://jrpbs.com,Journal of Research in Psychiatry and Behavioural Sciences,Beall's List
http://jrrti.com,"Journal of Research in Radiodiagnosis, Teleradiology and Imaging",Beall's List
http://tmjournal.org,Journal of Research in Traditional Medicine,Beall's List
http://journalofscience.net,Journal of Science,Beall's List
http://naukpublication.org/index.php/journal_science_applications,Journal of Science and Its Applications,Beall's List
http://imedpharm.com/journals/index.php/jsta,Journal of Science and Technology Advances,Beall's List
http://journalofscienceediting.org,Journal of Science Editing,Beall's List
http://jsaer.com,Journal of Scientific and Engineering Research,Beall's List
http://jslsci.org,Journal of Scientific Letters,Beall's List
http://jsrad.org,Journal of Scientific Research and Development,Beall's List
http://jsrd.org/index.html,Journal of Scientific Research and Development [alt],Beall's List
http://jsrponline.com,Journal of Scientific Research in Pharmacy,Beall's List
http://jsrpms.com/index.php,Journal of Scientific Research in Physical & Mathematical Sciences,Beall's List
http://journalofscientifictheoryandmethods.com,Journal of Scientific Theory and Methods,Beall's List
http://journalsih.com/index.html,Journal of Social Issues & Humanities,Beall's List
http://jsoftware.us,Journal of Software,Beall's List
,Journal of Spectroscopy and Molecular Physics,Beall's List
http://jssshonline.com,Journal of Studies in Social Sciences and Humanities,Beall's List
http://surgeryopenaccess.com,Journal of Surgery & Patient Care,Beall's List
http://journaloftelecommunications.co.uk/home,Journal of Telecommunications,Beall's List
http://jatit.org/index.php,Journal of Theoretical and Applied Information Technology,Beall's List
http://oatext.com/journal-of-translational-science-jts.php,Journal of Translational Science,Beall's List
http://tmt.unze.ba/proceedings2014.php,Journal of Trends in the Development of Machinery and Associated Technology,Beall's List
http://jjhsci.com,Jundishapur Journal of Health Sciences,Beall's List
http://jsrpublishing.com,Junior Scientific Researcher,Beall's List
http://ker.ajku.edu.pk,Kashmir Economic Review,Beall's List
http://langlit.org,LangLit,Beall's List
http://lnse.org,Lecture Notes on Software Engineering,Beall's List
http://lrdjournal.com,Legal Research Development,Beall's List
http://nanobioletters.com,Letters in Applied NanoBioScience,Beall's List
http://edusoft.ro/brain/index.php/libri,LiBRI: Linguistic and Literary Broad Research and Innovation,Beall's List
http://ijllc.eu,"Lingua: International Journal of Linguistics, Literature and Culture",Beall's List
http://liirj.org,Lokavishkar International E-Journal,Beall's List
http://macrotheme.com/home,The Macrotheme Review,Beall's List
http://maltihindijournal.info,Malti: International Hindi e-Research Journal,Beall's List
http://mcajournal.cbu.edu.tr,Mathematical and Computational Applications,Beall's List
http://mmse.xyz/en,"Mechanics, Materials Science & Engineering Journal",Beall's List
http://journals.ke-i.org/index.php/mra,Medical Research Archives,Beall's List
http://medrech.com,Medico Research Chronicles,Beall's List
http://ojs.medjbio.com/index.php/medjbio,Mediterranean Journal of Biosciences,Beall's List
http://medjchem.com/index.php/medjchem/index,Mediterranean Journal of Chemistry,Beall's List
http://sites.google.com/site/lesimjms/home,Mediterranean Journal of Modeling & Simulation,Beall's List
http://ojs.medjphysics.com/index.php/medjphysics,Mediterranean Journal of Physics,Beall's List
http://medlifeclinics.org/demo,MedLife Clinics,Beall's List
http://pwriters.com/index.php/mbs/index,Modern Behavioral Science,Beall's List
http://mjal.org/index.htm,The Modern Journal of Applied Linguistics,Beall's List
http://mjltm.com/index.php,Modern Journal of Language Teaching Methods,Beall's List
http://oiirj.org/oiirj/msr,Multidisciplinary Scientific Reviewer,Beall's List
http://munisentzool.org,Munis Entomology & Zoology,Beall's List
http://jnanoworld.com/index.php,NanoWorld Journal,Beall's List
http://njbms.com,National Journal of Basic Medical Sciences,Beall's List
